Image,whaleID,bonnet_tip_x,bonnet_tip_y,blowhead_x,blowhead_y
w_2883.jpg,whale_78280,320.7900168147007,88.75603766561358,132.93757414470065,178.5985102476136
w_1087.jpg,whale_23847,382.1125080375714,150.09764110754043,77.87322588757115,174.60013362754046
w_9328.jpg,whale_29569,234.84938545999148,111.56541851999702,198.09564666999154,215.70101173999706
w_4469.jpg,whale_67685,431.82981534995565,295.65866101997267,131.67428194995568,142.51808275197266
w_3983.jpg,whale_49530,350.6399050841171,108.79722514531568,95.40560797411717,210.89094398531574
w_4441.jpg,whale_48386,165.1657287699977,105.80482915499886,369.35316645999774,177.27043234499888
w_7702.jpg,whale_49491,750.660430318931,121.93745471200987,285.49592383893105,225.30734504200996
w_1325.jpg,whale_39915,253.8658507209591,51.03082954673266,253.8658507209591,261.3438903637327
w_7416.jpg,whale_38008,281.75683263882956,90.07782629861572,502.27926533882965,348.50255212061575
w_4213.jpg,whale_50021,391.6469113119672,492.8622414971657,295.67881560196724,123.28297928416572
w_869.jpg,whale_81875,200.31231059358015,273.98545939994847,713.7160992235804,211.96352519994844
w_9376.jpg,whale_10977,467.08076432995404,172.28950743995392,203.67896970995412,100.82390424995401
w_5075.jpg,whale_82548,279.75498372993525,733.3470976799119,379.67921104993525,309.530547329912
w_1057.jpg,whale_36154,261.52942594209867,242.44368224461778,79.8026063920986,91.34497835461775
w_4261.jpg,whale_85670,105.14624744196794,81.81973223597106,360.3805445499679,200.2484460949711
w_4974.jpg,whale_23367,134.9178061469879,349.8154524180634,192.09028869698795,127.25114533806345
w_2469.jpg,whale_98645,153.44662264440876,104.26596073276733,343.3409396944089,210.4434283267674
w_3807.jpg,whale_87155,251.30184597775428,359.4775812893163,709.5750264377543,314.68396213931646
w_1264.jpg,whale_48813,58.64922182998566,203.67607696998562,297.54852392998555,97.49860936998562
w_6066.jpg,whale_59173,210.2235550599528,332.186403769966,361.3222589499528,177.00395112996603
w_6052.jpg,whale_82548,480.85756039729154,95.33626355816432,141.90641383729155,152.50874610816436
w_5811.jpg,whale_38008,121.93078287995502,144.49782283697027,434.33756253995523,273.1359085799703
w_3444.jpg,whale_74683,190.7596998356496,106.39946515136785,545.6629899656496,354.48720194136786
w_8582.jpg,whale_76782,205.72076465346981,334.9752654630395,252.68387532346992,145.08094841303955
w_8962.jpg,whale_73592,486.70495141995684,155.02704893197904,241.68002619995696,163.19454643997904
w_6326.jpg,whale_00195,144.6850553840975,58.93154170305877,212.06690981409747,199.82087371005878
w_2989.jpg,whale_43971,716.7514667212081,740.2937992555237,430.7614368112081,230.3356736255239
w_5587.jpg,whale_79439,282.79574150869644,60.30078318322546,162.32515327869646,131.76638637322537
w_7405.jpg,whale_33152,489.95649132675203,61.36173376498368,149.9205990067519,196.4444855049835
w_527.jpg,whale_53079,321.5205876799489,422.60900887995604,337.85558268994896,118.36972672995603
w_2302.jpg,whale_52505,361.2443389326604,304.5196255202152,795.3978783126604,194.25840917021537
w_3403.jpg,whale_77693,67.85186129504064,41.39996228215398,216.90869080504058,217.00115869015394
w_7462.jpg,whale_97882,234.26847835781837,340.06839400208025,115.83976449781835,103.21096628208022
w_3777.jpg,whale_78280,294.63664695993657,70.36646826997139,170.08230996993666,103.0364582999714
w_4895.jpg,whale_95370,182.18727624810094,329.05583399006105,243.44350754810102,96.28215502906119
w_6563.jpg,whale_94176,220.21503319150088,517.4423949230045,423.5091508415012,148.75645275300485
w_6882.jpg,whale_63541,368.7955641299718,280.921694579981,197.2781164699718,84.90175440098108
w_4706.jpg,whale_70904,177.82982019994097,278.9513060199548,214.5835589799408,99.26636085995472
w_2578.jpg,whale_28892,70.12643628056617,156.56136836445285,294.73261773056606,158.6032427444527
w_9406.jpg,whale_16738,494.37747625361544,102.54864490837826,270.4093805436155,316.1797515883784
w_4071.jpg,whale_05487,147.34226404837364,219.60920834632384,133.04914341837366,88.9292482263238
w_2212.jpg,whale_83892,171.87900324998623,294.8999671399847,241.30273206998618,96.8381525899847
w_8153.jpg,whale_08017,363.65581515437066,161.6806940392844,88.0027742743705,171.89006592928445
w_3648.jpg,whale_57251,101.70845185023222,285.83158724256975,322.2308845502323,63.26728016256982
w_5084.jpg,whale_72820,92.87556490999191,263.68928982999364,301.14675134999175,96.25559092999356
w_1654.jpg,whale_98996,137.54636393993974,41.884777430961094,223.30508776993975,143.97849627396113
w_6801.jpg,whale_12820,676.9310419387457,137.80883436243425,280.67979567874545,571.9623737414342
w_6612.jpg,whale_66852,423.61182010993866,163.7357023119738,223.50813116993868,153.5263304279738
w_5032.jpg,whale_27085,124.69447656996704,165.46577417997946,459.5618743799671,151.1726535399796
w_1115.jpg,whale_90820,64.275531962159,115.99817631994722,333.78641631215896,133.12884100594727
w_7935.jpg,whale_23821,379.0590719799445,404.25597556995467,276.9653531399447,151.06355283995458
w_2185.jpg,whale_06339,318.7558488115276,66.13361153814014,277.02555790152746,318.05296279614015
w_6303.jpg,whale_83791,132.46755862242946,137.92283069204234,440.7905895324294,276.77028832204235
w_4961.jpg,whale_37154,552.2031353899861,198.27224571999318,211.08249730998614,167.26127861999316
w_4435.jpg,whale_87622,290.99598571957654,162.15419477781234,828.5194154295766,362.00264941781234
w_112.jpg,whale_40169,171.67113244994744,67.66779770696883,147.1686399299474,147.30089840496885
w_7622.jpg,whale_15079,75.6648205499589,179.37354898398672,398.28097209995894,197.75041837498674
w_6262.jpg,whale_52749,104.75364057554361,376.7860666411044,406.95104834554354,207.31049336110448
w_8756.jpg,whale_11708,60.43947635368181,109.4059381675828,246.25004465368193,113.4896869215828
w_4277.jpg,whale_82064,60.95841614995561,221.07879979996574,163.0521349999558,96.5244628099656
w_1683.jpg,whale_90820,170.06116283216625,192.66294370147241,339.5367361121662,429.52037141847245
w_1477.jpg,whale_60729,92.46358453064431,150.65490503094418,443.6659773506442,277.2511163959442
w_4236.jpg,whale_17604,476.15093999995077,134.62463246097275,167.82790909995072,238.76022568197277
w_2078.jpg,whale_37154,36.771243599905574,204.20435374995589,155.19995745990536,108.2362580329559
w_353.jpg,whale_28263,506.8240354648083,709.4627334276192,408.81406537480825,333.7578480826194
w_3326.jpg,whale_19906,209.71942641603914,728.2696019753266,709.340563006039,349.2466707653266
w_4561.jpg,whale_34656,54.55380183980333,470.5995476821331,519.7183083198033,243.18578895213318
w_8024.jpg,whale_61461,295.2069944630864,83.62258171871667,195.15515000308642,220.4281649687166
w_7828.jpg,whale_96385,281.61684736033,508.67328067349604,302.03559113033,167.68025973349586
w_1766.jpg,whale_73684,153.10204636569802,121.17175615462304,345.038237795698,202.84673123062305
w_1992.jpg,whale_68116,373.0994278199503,357.5586328999717,242.41946769995025,100.28246141597174
w_4436.jpg,whale_23118,234.2607719809298,429.2867451356328,236.30264636092988,180.17807115563278
w_7392.jpg,whale_81875,162.61214137865613,243.42048285436783,150.36089511865612,53.52616580936785
w_3237.jpg,whale_11076,448.28609502889344,138.3843236864467,154.25618475889337,224.1430475154467
w_354.jpg,whale_34656,280.8263693420738,318.52954480487904,58.262062262074096,136.80272525487896
w_2133.jpg,whale_87291,113.9411531399603,86.35955363898512,336.50546021996024,268.08637317998506
w_8556.jpg,whale_87604,837.2127519799562,264.1386770299671,182.53677989995617,222.79072089996703
w_7218.jpg,whale_72820,187.0742465999483,324.5104914809956,191.15799534994812,165.2442900849956
w_8157.jpg,whale_37654,198.35460499749001,215.36765745473326,208.56397688749007,74.47832545473307
w_8666.jpg,whale_39689,467.1096694807002,75.51176155774192,277.5982038707002,406.2954106077418
w_3159.jpg,whale_26288,178.4198132050808,398.07835578227855,390.7747483950807,126.50906366227855
w_6141.jpg,whale_11076,468.64009324998756,90.92104156799428,229.74079115998757,299.19222800899433
w_5262.jpg,whale_37658,288.74038972999506,128.394044969996,153.9766808599952,95.724054939996
w_1953.jpg,whale_87291,116.15388110743584,76.20275648505753,161.07511739743586,200.75709347505745
w_4488.jpg,whale_55550,478.81997156991656,129.78635501997076,237.8787950999165,123.66073188897076
w_3144.jpg,whale_36300,151.8779282199398,81.20807706896267,43.65858623993972,30.161217646962655
w_3875.jpg,whale_69459,387.72497054443147,243.16026725658196,101.86255777443148,141.06654841358193
w_2462.jpg,whale_43971,345.4928405542896,112.65752354518645,55.54667903428958,312.7612124751863
w_3239.jpg,whale_90929,124.33362408994617,416.46073638997166,195.79922727994608,177.56143429797157
w_142.jpg,whale_35594,507.8334109152124,140.19586180203532,158.67289247521285,219.82896250003535
w_3770.jpg,whale_41125,322.4851560892305,94.19590130509619,236.72643225923048,306.55083649909614
w_3415.jpg,whale_79823,128.46856705208154,71.61970479258935,404.1216079320817,141.04343360558937
w_5177.jpg,whale_79439,363.3802330999672,233.21784147598635,165.3184185399673,127.04037387798633
w_7852.jpg,whale_46974,111.04713712168473,194.40184737368065,286.6483335316848,147.43873670568064
w_3131.jpg,whale_35844,110.44212788036111,358.3182835259357,261.54083177036114,119.41898143293565
w_1617.jpg,whale_03623,412.5340111529488,363.6508465524282,853.5788765529485,243.05264117242814
w_9126.jpg,whale_18989,187.70326500902775,323.20174110212974,422.5188183490279,43.46495146612972
w_6867.jpg,whale_47700,345.356960040426,359.5085584492343,294.31010062042606,96.10676383323431
w_8868.jpg,whale_37269,402.2582990299686,396.7312716999695,230.7408513799685,157.83196960996952
w_2322.jpg,whale_85464,224.44978598996795,159.0660281549856,52.93233832996793,54.930434933985566
w_3007.jpg,whale_53580,166.9207862399753,290.29208693997634,260.8470075799753,120.81651365997641
w_6357.jpg,whale_50021,277.117019088922,8.984243793117002,305.7032603689222,196.83668646511705
w_4134.jpg,whale_79823,271.6560688554805,117.92208287933965,110.34799308548054,199.59705795433968
w_3935.jpg,whale_38681,108.34326860994315,393.28664260498044,265.56759562994307,176.84795865698038
w_9197.jpg,whale_54574,915.2830676602143,284.3846782122556,322.6290297802143,460.1134917742555
w_4927.jpg,whale_44127,186.45086547994765,56.82843177597192,204.82773486994756,173.21527125697196
w_3527.jpg,whale_64006,447.9093382599294,182.94092719196033,98.7488198199294,68.5959620869603
w_7093.jpg,whale_73080,555.3656935199523,182.7044091439609,322.5920145599522,119.40630346096088
w_6276.jpg,whale_61260,183.50671166557504,401.87169162708096,220.2604504455751,128.26052512708088
w_3776.jpg,whale_08017,335.79489459996944,99.5191466229885,121.39808502996948,240.40847862698854
w_8299.jpg,whale_78280,994.1406036675871,237.78194949772296,556.5414012775868,503.09800133772296
w_1856.jpg,whale_17604,129.7261788179892,397.256667777594,327.7879933779893,121.603626901594
w_6828.jpg,whale_48966,59.71539770696859,245.47529550996308,272.07033289996855,104.58596350996311
w_8918.jpg,whale_47734,68.69336910079187,215.32798296625492,325.9695405907919,105.06676661625488
w_4515.jpg,whale_64714,83.66274445712611,105.52990055280304,259.26394086712617,107.57177492980304
w_9464.jpg,whale_55079,154.1515783498853,76.75721299992483,319.54340287988543,190.46409236992463
w_2254.jpg,whale_23367,179.29197612199164,371.99868421716815,273.2181974519917,63.67565330716798
w_6707.jpg,whale_98939,473.82272309303653,340.4074227206702,347.22651172303654,148.47123129767022
w_6054.jpg,whale_26397,274.54348681901706,66.07196916546548,160.1985217190172,307.0131456394654
w_710.jpg,whale_63948,121.8366748799524,335.1595488499506,593.5096559299523,228.98208125995075
w_3627.jpg,whale_91826,55.08224071673999,98.4648992997046,451.2058698267399,196.47486938970462
w_1063.jpg,whale_40169,492.9533236699534,84.29124868096892,268.3471422099534,282.353063236969
w_3969.jpg,whale_64496,286.6954114699513,80.77943399796766,147.8479538399513,207.37564535996762
w_3339.jpg,whale_17785,429.1388474399989,477.8155202499994,349.5057467399988,202.16247936999923
w_3420.jpg,whale_81818,310.583111225577,64.00882808319079,171.7356536055771,278.40563765619083
w_6665.jpg,whale_24815,275.48335318003933,66.93593309733035,136.63589556003922,122.06654127333036
w_4240.jpg,whale_73136,236.12034426994728,247.59221693996653,178.94786171994724,106.70288492996644
w_6110.jpg,whale_23574,365.7112531047035,62.804971028200725,216.6544235947033,154.68931798820074
w_9084.jpg,whale_49237,122.64128743293008,53.14190981405898,300.2843582229302,116.44001549405891
w_6620.jpg,whale_68789,791.5969871350358,344.9350449268927,378.11742581503586,220.89117653689254
w_5557.jpg,whale_29569,136.99434840136564,103.642935609103,453.99534541136563,331.05669433910293
w_9465.jpg,whale_89615,375.2271591223116,278.9585622493844,220.04470647231142,72.72925018538433
w_7070.jpg,whale_20448,480.21049218992243,94.9516819199672,145.3430943799226,231.75726516996724
w_317.jpg,whale_31594,436.4126802699193,260.7866985299345,277.1464788699193,130.10673840993445
w_348.jpg,whale_53079,172.8847024953518,338.49375015406326,485.2914821553518,236.40003131006324
w_3625.jpg,whale_48415,131.50890436994473,227.96071602995255,476.5856740599447,23.773278339952526
w_8547.jpg,whale_60729,527.1977994199511,81.09329533795562,214.79101975995115,138.26577788995553
w_4181.jpg,whale_27820,209.2444391302147,49.72397361114213,323.58940424021466,337.6282607471421
w_1438.jpg,whale_48415,295.63480248999144,179.0352910839947,87.36361604999138,76.94157223999468
w_6336.jpg,whale_19041,183.1628176199922,142.28839620998815,455.37019547999216,235.3212974999883
w_8377.jpg,whale_06334,216.62794206999524,71.21069880399773,65.52923818999534,252.93751834499778
w_4028.jpg,whale_55550,388.467132321641,298.8243814261908,221.03343342164112,98.7206924901908
w_3074.jpg,whale_32087,113.52821015371978,118.76773824905263,352.4275122537199,165.73084891705264
w_256.jpg,whale_48966,138.70896997998784,73.22932473999117,218.34207066998783,289.6680086899912
w_8140.jpg,whale_85670,125.7371587227035,448.87792190248615,317.6733501427036,179.35050416048625
w_5805.jpg,whale_82089,250.08291167267498,357.51694241599125,262.3341579426751,181.9157460059912
w_6447.jpg,whale_52342,476.4887145808591,202.66951048445094,129.37007052085892,172.04139483445078
w_1975.jpg,whale_44127,379.00054259038575,424.3264569021784,234.02746184038574,154.7990391601785
w_8475.jpg,whale_74439,109.05753099398532,161.70035500997756,435.7574312899852,110.65349557997752
w_8754.jpg,whale_60921,236.3416459299351,534.7255885099603,289.4303797299351,303.9937839199604
w_5553.jpg,whale_65057,321.2556869799589,65.93070658698412,298.79506882995906,310.9556318109841
w_5021.jpg,whale_75932,274.553833067936,241.37911891292754,74.45014413793615,14.731063083927552
w_1867.jpg,whale_49530,195.04014193151534,285.32458695853256,239.96137822151536,85.22089802053267
w_1273.jpg,whale_97542,390.65521921992604,200.8915205599626,196.67715341992607,121.25841985996249
w_6640.jpg,whale_37269,156.27658094146364,188.60754658144162,391.09213428146336,153.89568218144143
w_1381.jpg,whale_23821,82.19121587759719,49.84484613810048,204.70367848759724,162.14793686110045
w_4678.jpg,whale_02839,95.18216195253603,252.5991181338286,168.68963952253603,105.58416300382851
w_6402.jpg,whale_64714,109.63659944032713,69.1737156452341,303.6146652403271,128.3880725752341
w_7282.jpg,whale_36851,109.51317426034416,258.81141488732305,360.663722615344,173.05269105432308
w_7376.jpg,whale_25878,221.07263536995924,379.58424848996765,253.74262539995925,189.68993144996762
w_1352.jpg,whale_61461,108.29369795999185,277.7692712399918,353.31862317999173,159.34055737999176
w_1741.jpg,whale_61260,394.1082539367203,227.90985364304697,128.66458494672042,168.69549671404695
w_2171.jpg,whale_38681,232.42939806497725,398.26714392762915,207.92690553497732,118.53035429662918
w_2907.jpg,whale_15434,192.99950287124375,335.6687313354223,284.88384983124365,102.89505237542244
w_7531.jpg,whale_55079,110.6267065799641,141.28471971988984,50.901881059964126,71.6057566098898
w_6504.jpg,whale_11242,508.97253068094096,788.7640048277417,825.9735276809408,327.0451613577418
w_1736.jpg,whale_18989,262.2022306099275,183.0360279199607,135.6060192399275,70.73293718996081
w_4504.jpg,whale_48490,408.9256667999284,824.6710607499558,481.28459002992804,325.0499241599557
w_8159.jpg,whale_74162,56.0835813346755,91.80174319087246,315.40162719867556,95.88549194487246
w_4692.jpg,whale_52749,114.08298285559476,221.9401812949916,285.60043050559466,101.46959306499161
w_7516.jpg,whale_89211,169.5217985653794,74.32422385313282,259.36427114537946,198.87856084213286
w_5165.jpg,whale_36851,436.30370970422564,421.1195784154023,176.98566384422566,169.96903006040225
w_2993.jpg,whale_25878,648.1357038182628,123.10716126722491,424.1676081082628,546.9237116172249
w_6759.jpg,whale_09454,568.2269973015209,129.29423375655165,361.4872166415212,487.6431868965517
w_8216.jpg,whale_29172,143.11940828999627,300.53700628999786,325.7395478699964,152.37349681999785
w_7567.jpg,whale_59255,238.57216737992508,347.03700757896866,248.781539259925,159.1845649069686
w_4989.jpg,whale_08637,413.768882843636,106.94002926225994,103.40397755363597,286.62497442526
w_222.jpg,whale_35426,119.1021418409423,389.31378278647117,272.2427201109422,213.71258637547112
w_5775.jpg,whale_86377,381.45647015817826,190.73265659622473,484.8263604881779,586.9839028562249
w_8768.jpg,whale_38681,305.1194634199369,91.65110909896214,141.76951327993697,179.4517072999621
w_8942.jpg,whale_51538,366.3822865399652,96.84245323998118,129.52485881996517,272.44364965098123
w_5571.jpg,whale_66711,450.75469694999106,187.03032338999628,168.97603293999123,144.15096147599627
w_1308.jpg,whale_80405,472.61680514995123,304.01011121997294,237.80125180995128,107.99017104297297
w_3305.jpg,whale_72820,181.66548030785862,384.7375175798679,271.50795289785856,80.49823542386798
w_5892.jpg,whale_05349,241.46019212728424,429.44578258698186,259.8370615172844,139.49962107198178
w_2545.jpg,whale_97688,134.27642708207213,63.19423737490274,185.32328650207205,222.46043877090267
w_6181.jpg,whale_09651,188.70808218862862,436.1457313728795,196.8755796986286,162.53456487587948
w_3515.jpg,whale_48386,145.073242036181,337.6027337237713,192.0363527061811,141.58279354377123
w_847.jpg,whale_26686,596.8998246699421,306.38678854996124,231.65954549994194,161.66894208996155
w_7327.jpg,whale_54920,171.2319828390846,571.285322749485,232.48821414908457,244.5854224494849
w_3506.jpg,whale_90271,76.01311699997632,308.9208399599838,223.02807212997618,106.77527665098387
w_3462.jpg,whale_48813,119.39185536784248,58.96008105242515,215.35995107784242,156.97005114242506
w_1780.jpg,whale_60921,160.3575570011319,89.09167549365475,123.60381822113209,191.18539433665478
w_6363.jpg,whale_36437,202.9613076799692,58.25241625098124,56.72800757996902,163.40894665998132
w_4390.jpg,whale_65586,262.0134057479231,324.6334583192754,241.33942767792314,52.42608044927533
w_1827.jpg,whale_33723,160.28578324994987,40.74007920597978,301.17511524994984,253.09501440097984
w_272.jpg,whale_23525,509.5144670795976,937.8553783862611,326.8943274995977,314.1903734042611
w_4758.jpg,whale_79648,361.34241054226686,317.2890892450465,171.44809349226693,139.6460184650465
w_2001.jpg,whale_59255,145.71982104363246,370.4760103984855,168.18043919363254,170.37232146848544
w_4050.jpg,whale_09062,154.26292502993078,-2.2402620920431673,195.10041256993077,95.76970799795686
w_6797.jpg,whale_59627,102.4876016532296,164.28165876871537,357.7218987632298,174.49103065271538
w_984.jpg,whale_97924,28.644505336869543,340.6655409551752,404.2217735368695,192.50203148517517
w_4551.jpg,whale_38817,83.13895761653646,159.5744046011971,381.25261663953654,133.0300377001971
w_9015.jpg,whale_05661,210.92537063595387,144.85176052330633,441.6571752259538,187.7311224433064
w_8141.jpg,whale_11555,219.64403537600083,51.57851298031244,250.27215103600088,265.9753225513124
w_9396.jpg,whale_13288,344.5065799057902,30.63581770126075,232.20348917579008,238.9070041422608
w_5779.jpg,whale_49135,215.18735546938683,324.5168631946714,494.9241450993868,187.7112799486714
w_3492.jpg,whale_11242,751.301467623661,457.13441637139147,377.6384566536608,316.2450843613916
w_9092.jpg,whale_48966,106.48351197439797,406.04544088563193,445.43465853439784,179.39738505263188
w_4889.jpg,whale_92465,258.78462662255765,526.0188101249651,603.3509277125577,174.56118300496496
w_6539.jpg,whale_40169,51.87130775737728,164.49801878088238,311.18935361737726,150.2048981398824
w_199.jpg,whale_11076,89.68527998339232,120.30014603405846,363.2964464833924,144.80263855605847
w_8290.jpg,whale_02411,508.54105747549147,259.81579698331313,226.76239346549164,186.30831941431313
w_3385.jpg,whale_86041,213.99105097077563,96.1599015210029,103.72983462077559,226.83986164400278
w_1619.jpg,whale_85464,145.2427563955223,412.63584053658883,237.12710335552242,181.90403595058876
w_1636.jpg,whale_90957,263.409492329705,107.72620732020061,140.89702971970496,256.78303683120066
w_597.jpg,whale_23525,77.7902130088487,107.8153566593669,302.3963944588486,169.07158796536692
w_1296.jpg,whale_59173,285.4206566117598,61.525019797786626,91.44259081175983,237.12621620778668
w_2301.jpg,whale_10977,257.978878950566,98.63285405737895,380.49134156056607,302.820291744379
w_9233.jpg,whale_03623,130.2058129404959,141.926992540397,242.508903670496,342.03068147539705
w_3953.jpg,whale_23847,133.46440070994186,44.47711203097879,135.50627508994194,283.37641412497874
w_8934.jpg,whale_09651,122.26743158456452,67.66663427542369,379.5436030645644,210.59784065542374
w_7401.jpg,whale_53079,301.3617717799507,61.707881419960586,109.42558035995057,216.89033405996065
w_1277.jpg,whale_17785,159.99818834020516,102.65804385618094,170.2075602202051,359.934215341181
w_888.jpg,whale_82064,526.7249652883518,268.4944374499082,240.25637107835178,193.9660226899083
w_969.jpg,whale_47700,245.11069524998993,75.14007782999636,261.4456902699899,254.8250229939963
w_4328.jpg,whale_12074,214.0346617107964,32.77785768303306,352.8821193407964,292.09590355303294
w_985.jpg,whale_64496,398.4847974727636,246.8005040306174,184.08798790276364,169.20927771061736
w_5514.jpg,whale_34488,234.7816245144479,60.95898946643695,97.97604126444799,63.000863843436946
w_8685.jpg,whale_68116,309.20996402599394,331.99588729129493,206.733393735994,157.31991520129498
w_416.jpg,whale_79166,575.1073933635778,108.23474606652167,323.9568450135778,128.65348983652166
w_8164.jpg,whale_48813,438.92547829707837,1305.9215999550938,628.4369438970784,575.4410416250939
w_7128.jpg,whale_33140,470.85367235997364,124.07120979997467,178.86563646997365,111.81996353997488
w_5129.jpg,whale_86206,410.0758653501439,125.74956091118747,165.05094012014388,80.82832461118755
w_1382.jpg,whale_23525,76.20489674615942,204.54764750528602,151.75424868615937,84.07705926528592
w_7452.jpg,whale_68116,586.7704239832337,274.0988857467846,300.90801122323387,325.14574516878463
w_1506.jpg,whale_39689,434.0509516799416,107.62920420798241,225.77976523994153,244.43478745798234
w_4256.jpg,whale_82554,339.8333775837318,464.2933341623483,339.8333775837318,116.28137005234828
w_5062.jpg,whale_26654,187.90637433224106,73.20697208049114,439.05692269224096,140.58882651749116
w_7115.jpg,whale_49135,131.87240376831915,406.61059399348346,648.7218554083192,189.53382430348347
w_2861.jpg,whale_08181,73.29943130639253,169.25211859127262,342.8268490563926,179.46149048127245
